CommentID||RecipeID||Classification
16933021||1016062||1, 5
14912778||1016062||1, 5
14322464||1016062||1, 2, 5
17054047||1016062||1, 5
16522575||1016062||1, 5
17133431||1016062||1, 4, 5
17172990||1016062||1, 5
30348469||1016062||1, 5
17091484||1016062||4, 5
30260201||1016062||1, 5
30359124||1016062||1, 2, 5
17107866||1016062||1, 5
17139661||1016062||1, 5
30358793||1016062||1, 5
16935896||1016062||1, 5
17172334||1016062||1, 5
16796268||1016062||1, 5
16253992||1016062||1, 5
17540464||1016062||1, 5
30345133||1016062||1, 5
30377353||1016062||4, 3
30359129||1016062||1, 5
30173948||1016062||1, 5
30249949||1016062||1, 4, 5
30347791||1016062||1, 2, 3, 5
30331931||1016062||1, 5
30358118||1016062||4, 5
17042262||1016062||1, 5
30154331||1016062||1, 5
30260043||1016062||1, 5
24448012||1016062||1, 5
30378026||1016062||1, 4, 5
16796393||1016062||1, 5
30348588||1016062||1, 5
30377405||1016062||1, 2, 5
16879564||1016062||1, 5
30253929||1016062||1, 5
17249350||1016062||1, 5
26209946||1016062||4, 5
29973803||1016062||1, 5
30025942||1016062||1, 5
19855632||1016062||2, 5
30135896||1016062||1, 5
30245707||1016062||1, 5
30321012||1016062||1, 5
30357488||1016062||4, 5
30377232||1016062||1, 5
16864572||1016062||1, 2, 5
17262789||1016062||1, 5
30357146||1016062||4, 5
30369493||1016062||1, 5
30380083||1016062||1, 5, 4
30396345||1016062||1, 5
30369997||1016062||1, 5
30392453||1016062||1, 5
30423397||1016062||4, 5
16878512||1016062||1, 5
30011265||1016062||1, 5
30348630||1016062||1, 5
30358135||1016062||4, 5
30359693||1016062||1, 5
30380118||1016062||1, 4, 5
30408120||1016062||1, 5
16865336||1016062||1, 5
16935657||1016062||1, 5
17317290||1016062||1, 5
29868685||1016062||1, 5
30383360||1016062||4, 2
16865860||1016062||4, 5
17053519||1016062||1, 5
30128459||1016062||1, 5
30356031||1016062||1, 5
30390063||1016062||4, 5
30407924||1016062||1, 5
30347619||1016062||1, 5
16782055||1016062||1, 2, 5
16811107||1016062||1, 5
16879441||1016062||1, 5
16938088||1016062||1, 2, 5
17100951||1016062||1, 5
17152846||1016062||1, 5
17215845||1016062||1, 5
30347978||1016062||1, 5
30383868||1016062||2, 5
30403481||1016062||1, 5
16212287||1016062||1, 5
30346092||1016062||5
30360025||1016062||1, 2, 5
30369171||1016062||1, 5
30392956||1016062||1, 2
16899386||1016062||1, 5
16910680||1016062||1, 5
22158020||1016062||1, 5
30346625||1016062||4, 5
30356020||1016062||1, 5
30391802||1016062||1, 5
16866499||1016062||1, 5
17013895||1016062||4, 5
17246278||1016062||1, 5
25166047||1016062||1, 4, 5
29707189||1016062||1, 5
29867487||1016062||1, 5
30023853||1016062||1, 5
30353016||1016062||1, 2, 3
30364303||1016062||1, 5
30369195||1016062||1, 5
30390877||1016062||1, 5, 4
30397835||1016062||4, 3
16809003||1016062||1, 5
17004130||1016062||1, 5
17144369||1016062||1, 5
17212997||1016062||1, 5
30126606||1016062||1, 2
30133265||1016062||1, 5
30354086||1016062||1, 5
30357844||1016062||1, 5
30357940||1016062||5
30359086||1016062||1, 5
30363538||1016062||2, 5
30373321||1016062||1, 5
30374451||1016062||1, 5
30390445||1016062||1, 5
30392693||1016062||1, 5
30393142||1016062||1, 5
30396622||1016062||1, 5
30400162||1016062||1, 5
16744932||1016062||1, 5
16877332||1016062||4, 5
16932115||1016062||1, 4
16937346||1016062||1, 3, 5
16944687||1016062||1, 5
17281830||1016062||1, 5
25352960||1016062||1, 5
29598404||1016062||1, 2, 5
29867508||1016062||4, 5
30126813||1016062||1, 5
30137046||1016062||1, 5
30332505||1016062||1, 5
30345411||1016062||1, 5
30358456||1016062||1, 5
30358934||1016062||4, 5
30391914||1016062||1, 5
30405317||1016062||1, 5
31263259||1016062||1, 5
16151946||1016062||1, 5
16929392||1016062||1, 5
17106410||1016062||4, 3
17174867||1016062||1, 3, 5
17180955||1016062||1, 5
17249190||1016062||1, 2, 5
30064192||1016062||1, 5
30137583||1016062||1, 5
30352766||1016062||5
30361176||1016062||4, 5
30367251||1016062||5
30368918||1016062||1, 5
30391612||1016062||1, 5
30393029||1016062||1, 5
30400139||1016062||1, 5
30405648||1016062||1, 5
116427518||1016062||1, 5
16964512||1016062||1, 5
17092567||1016062||1, 5
20615692||1016062||1, 5
25638910||1016062||4, 2
26492871||1016062||1, 5
29483467||1016062||1, 5
29612611||1016062||1, 5
29767790||1016062||1, 2, 5
29770324||1016062||1, 5
29771932||1016062||1, 5
29974112||1016062||1, 5
30033028||1016062||1, 5
30038461||1016062||1, 5
30122338||1016062||1, 5
30140096||1016062||1, 5
30142026||1016062||1, 2
30156729||1016062||1, 5
30158118||1016062||1, 5
30262691||1016062||3, 5
30353571||1016062||1, 5
30355748||1016062||1, 5
30355952||1016062||1, 5
30356500||1016062||1, 5
30356515||1016062||1, 2, 5
30357552||1016062||1, 5
30357937||1016062||1, 5
30371499||1016062||1, 5
30379840||1016062||1, 5
30388564||1016062||1, 5
30394032||1016062||1, 5
30394925||1016062||1, 5
30397864||1016062||1, 5
30403853||1016062||1, 5
30558752||1016062||1, 5
30931646||1016062||1, 5
31249725||1016062||1, 5
31448221||1016062||1, 5
107469462||1016062||5
16245097||1016062||1, 5
16807402||1016062||1, 5
16868546||1016062||1, 5
16870645||1016062||1, 5
16879636||1016062||1, 5
16920270||1016062||1, 5
16935161||1016062||1, 5
16937522||1016062||4, 5
16937554||1016062||1, 5
16977152||1016062||1, 5
17018929||1016062||1, 5
17094918||1016062||1, 5
17101446||1016062||1, 5
17151449||1016062||1, 5
17188857||1016062||1, 5
17216774||1016062||1, 5
17246277||1016062||1, 5
17256801||1016062||1, 5
17297929||1016062||1, 5
17341637||1016062||1, 5
17359386||1016062||1, 5
23097744||1016062||4, 1, 5
26143592||1016062||1, 5
29886286||1016062||1, 5
29925132||1016062||1, 2, 3, 5
29960344||1016062||1, 5
30010837||1016062||1, 2, 3
30016706||1016062||1, 5
30057498||1016062||5
30062904||1016062||3, 5
30153785||1016062||1, 5
30334649||1016062||1, 5
30345476||1016062||1, 5
30355313||1016062||1, 5
30357426||1016062||1, 5
30357820||1016062||1, 5
30358173||1016062||1, 5
30360832||1016062||2, 4
30366806||1016062||1, 5
30366895||1016062||4, 5
30368584||1016062||1, 5
30369333||1016062||1, 5
30370709||1016062||1, 3, 5
30372391||1016062||1, 5
30373299||1016062||1, 5
30384688||1016062||1, 5
30391009||1016062||1, 5
30392380||1016062||1, 5
30392941||1016062||1, 5
30424208||1016062||1, 5
30449698||1016062||1, 5
30512726||1016062||1, 5, 3
30558743||1016062||1, 5
31017911||1016062||1, 5
117022092||1016062||4, 5
121991199||1016062||1, 5
14407331||1016062||1, 5
16744650||1016062||1, 5
16806213||1016062||1, 5
16807853||1016062||1, 5
16823415||1016062||1, 5
16823612||1016062||1, 5
16866249||1016062||1, 2, 3, 5
16866555||1016062||1, 2, 3
16867204||1016062||1, 4, 5
16867265||1016062||1, 5
16871947||1016062||1, 5
16892813||1016062||1, 5
16902138||1016062||1, 5
16932461||1016062||1, 5
16935423||1016062||1, 5
16938682||1016062||1, 5
16953253||1016062||1, 5
16953671||1016062||3
17062612||1016062||1, 5
17062854||1016062||1, 5
17101957||1016062||1, 5
17105792||1016062||1, 5
17162264||1016062||1, 5
17171244||1016062||1, 5
17172366||1016062||1, 5
17263106||1016062||1, 3, 5
17268407||1016062||1, 5
17537424||1016062||1, 5
17986056||1016062||1, 5
18895295||1016062||1, 2, 5
20380511||1016062||1, 2, 5
21463737||1016062||1, 5
22418652||1016062||1, 3, 5
24117578||1016062||1, 5
24452332||1016062||1, 5
25387262||1016062||1, 5
25502972||1016062||1, 5
25940698||1016062||1, 4, 5
28189197||1016062||1, 5
28299600||1016062||1, 2, 3, 5
29293179||1016062||5
29507157||1016062||1, 5
29524948||1016062||1, 5
29540967||1016062||1, 5
29651100||1016062||1, 5
29912831||1016062||1, 5
29959708||1016062||1, 5
29971637||1016062||1, 4, 5
30021362||1016062||1, 5
30023351||1016062||1, 5
30043168||1016062||1, 5
30122399||1016062||1, 2, 5
30126650||1016062||1, 5
30239597||1016062||5
30253526||1016062||1, 5
30354133||1016062||1, 5
30354453||1016062||4, 5
30354959||1016062||1, 5
30358192||1016062||1, 5
30359410||1016062||1, 3, 4, 5
30367894||1016062||2, 3
30368021||1016062||1, 5
30373683||1016062||1, 5
30383199||1016062||1, 5
30384115||1016062||1, 5
30393820||1016062||None
30394785||1016062||1, 5
30395973||1016062||1, 5
30395988||1016062||1, 5
30398655||1016062||1, 5
30407285||1016062||1, 5
30408289||1016062||3, 5
30412350||1016062||1, 5
30418302||1016062||1, 5
30420526||1016062||1, 5
30420635||1016062||1, 5
30423826||1016062||1, 5
30446922||1016062||1, 5
30449916||1016062||1, 5
30456446||1016062||1, 5
30474869||1016062||1, 5, 2
30549803||1016062||1, 5
30593449||1016062||3, 5
30835743||1016062||1, 5
30997568||1016062||1, 5
31034552||1016062||1, 5
31118648||1016062||1, 5
31493047||1016062||1, 5
100026990||1016062||1, 5
100133388||1016062||1, 5
106326310||1016062||1, 5
107821260||1016062||1, 5
112885759||1016062||4, 5
114763717||1016062||1, 5
115044517||1016062||1, 5
115677122||1016062||1, 5
116634488||1016062||1, 3, 5
116836937||1016062||1, 5
118432458||1016062||1, 5
119807114||1016062||1, 3, 5
120872726||1016062||4, 5
127874335||1016062||1, 4, 5
127914025||1016062||1, 2, 3
129405282||1016062||1, 5
15212639||1016062||1, 5, 4
16396503||1016062||1, 5
16685336||1016062||1, 5
16687800||1016062||1, 5
16796786||1016062||1, 4, 5
16864196||1016062||1, 3, 5
16868840||1016062||1, 5
16869091||1016062||1, 5
16869415||1016062||1, 5
16888872||1016062||1, 5
16899073||1016062||1, 5
16919250||1016062||1, 5
16926959||1016062||1, 5
16935149||1016062||1, 5
16935169||1016062||1, 5
16936050||1016062||1, 5
16936771||1016062||1, 5
16937820||1016062||1, 5
16938680||1016062||1, 5
16939579||1016062||1, 5
16942317||1016062||1, 2, 5
16943079||1016062||1, 5
16944326||1016062||1, 5
16944699||1016062||1, 5
16973077||1016062||1, 5
16992155||1016062||1, 5
17023747||1016062||1, 5
17029731||1016062||1, 5
17031601||1016062||1, 5
17038755||1016062||1, 5
17101404||1016062||1, 5
17114107||1016062||1, 5
17165621||1016062||1, 5
17165781||1016062||1, 5
17171951||1016062||3, 5
17183264||1016062||3
17193102||1016062||1, 5
17205708||1016062||1, 5
17212756||1016062||1, 5
17246536||1016062||3, 4
17247654||1016062||1, 5
17377914||1016062||1, 5
17384281||1016062||1, 5
17393202||1016062||1, 2
17482973||1016062||1, 5
17582180||1016062||1, 5
17583211||1016062||1, 5
17751006||1016062||1, 5
19488159||1016062||3, 5
20104502||1016062||1, 5
20580688||1016062||1, 5
21661678||1016062||1, 5
21695362||1016062||1, 5
21765795||1016062||1, 5
23121615||1016062||1, 5
23969652||1016062||1, 5
24362490||1016062||1, 5
24865174||1016062||1, 5
25264414||1016062||1, 5
25324010||1016062||1, 5
25352444||1016062||1, 2, 5
25457427||1016062||1, 3, 5
25545059||1016062||1, 5
25889955||1016062||1, 5
26552473||1016062||1, 5
26797573||1016062||1, 5
27000577||1016062||1, 5
27055698||1016062||1, 5
28617035||1016062||1, 5
28695644||1016062||1, 5
28972974||1016062||1, 5
28977476||1016062||1, 5
29236386||1016062||1, 5
29280203||1016062||1, 5
29341039||1016062||1, 5
29397947||1016062||1, 5
29556013||1016062||1, 5
29588569||1016062||1, 5
29589526||1016062||1, 5
29602400||1016062||1, 5
29872731||1016062||1, 5
29899584||1016062||1, 5
29922127||1016062||1, 5
29932354||1016062||1, 5
30005680||1016062||1, 5
30026022||1016062||1, 5
30129217||1016062||1, 5
30137634||1016062||1, 5
30169125||1016062||1, 5
30352326||1016062||1, 5
30353647||1016062||1, 5
30355923||1016062||1, 5
30356140||1016062||1, 5
30356208||1016062||1, 5
30356682||1016062||1, 5
30358385||1016062||1, 5
30361859||1016062||3, 5
30371772||1016062||2, 4
30376112||1016062||1, 5
30384418||1016062||5
30385421||1016062||1, 5
30387218||1016062||1, 5
30392111||1016062||1, 2, 5
30392711||1016062||5
30397881||1016062||1, 5
30400903||1016062||1, 5
30405751||1016062||1, 5
30418647||1016062||4, 1, 3
30419578||1016062||1, 2, 5
30419723||1016062||1, 5
30427737||1016062||1, 5
30433974||1016062||1, 5
30446357||1016062||1, 5
30481744||1016062||1, 5
30488404||1016062||1, 5
30503718||1016062||1, 5
30522540||1016062||5
30549375||1016062||1, 5
30557235||1016062||1, 5
30562403||1016062||5
30587416||1016062||1, 5
30589750||1016062||1, 5
30693346||1016062||1, 5
30761428||1016062||1, 5
30763150||1016062||1, 5
30879558||1016062||5
30943744||1016062||1, 5
31089823||1016062||5
31117510||1016062||1, 5
31126815||1016062||1, 5
100149688||1016062||1, 5
103581017||1016062||1, 5
103640927||1016062||1, 5
103866526||1016062||1, 5
104376835||1016062||1, 5
105122858||1016062||1, 5
105867026||1016062||1, 5
106001050||1016062||1, 5
106275397||1016062||1, 5
106275508||1016062||1, 5
106454115||1016062||4, 5
108656885||1016062||1, 5
109675622||1016062||1, 5
109885244||1016062||1, 3
110395704||1016062||1, 5
111676432||1016062||1, 5
116187350||1016062||1, 5
116745109||1016062||1, 5
116761881||1016062||1, 5
116796323||1016062||1, 5
116803569||1016062||1, 5
116877379||1016062||1, 5
117048522||1016062||1, 5
117108224||1016062||1, 5
117456087||1016062||1, 5
117899048||1016062||1, 5
120476509||1016062||1, 4, 5
120571748||1016062||1, 5
120654132||1016062||1, 5
120982594||1016062||1, 5
121049853||1016062||1, 5
121871564||1016062||5
123014930||1016062||1, 5
123892038||1016062||1, 5
124226541||1016062||5
124671731||1016062||1, 3, 4
124893904||1016062||1, 5
125777622||1016062||1, 5, 4
127829687||1016062||1, 5
128048583||1016062||1, 5
129393859||1016062||1, 2, 5
129394141||1016062||1, 5
129394781||1016062||1, 2, 5
129397750||1016062||1, 5
129406375||1016062||1, 4, 5
129411100||1016062||5
129480889||1016062||1, 5
129552985||1016062||1, 5
129859758||1016062||5
130065972||1016062||1, 5
130109834||1016062||3, 5
130461390||1016062||1, 5
130469619||1016062||1, 5
130512435||1016062||1, 5
130805217||1016062||1, 5
130893744||1016062||1, 5
131586562||1016062||1, 5
111497180||1021858||4, 5
111504306||1021858||5
111511868||1021858||1, 5
111565418||1021858||1, 4, 5
111493704||1021858||1, 3
111503894||1021858||1, 5
111564497||1021858||1, 5
111495460||1021858||4, 1, 2
111500563||1021858||1, 5
111540318||1021858||1, 5
111509853||1021858||1, 5
111513083||1021858||1, 5
111497394||1021858||4, 5
111510708||1021858||1, 5
111494927||1021858||1, 5
111510457||1021858||4, 5
111510171||1021858||1, 5
111510575||1021858||1, 5
111866860||1021858||1, 5
111510035||1021858||1, 5
111501943||1021858||1, 5
111490339||1021858||3, 5
111516013||1021858||4, 5
111490678||1021858||1, 5
111489804||1021858||1, 5
111605216||1021858||1, 5
111954559||1021858||1, 5
111602616||1021858||4
111490211||1021858||1, 5
111505448||1021858||1, 5
111615176||1021858||1, 5
111630668||1021858||4, 5
111513935||1021858||1, 5
111956489||1021858||1, 5
112368381||1021858||1, 5
113674627||1021858||1, 4
116731288||1021858||1, 5
111511942||1021858||1, 5
111627066||1021858||1, 5
112381468||1021858||1, 5
126948699||1021858||4, 5
111543263||1021858||1, 5
111567914||1021858||1, 5
111688160||1021858||1, 5
112190502||1021858||1, 5
116000444||1021858||1, 5
116113978||1021858||1, 5
116289386||1021858||1, 5
118568450||1021858||1, 5
119762109||1021858||1, 5
127037461||1021858||1, 5
111901030||1021858||1, 5
111975957||1021858||1, 5
126948778||1021858||3, 5
122723422||1021858||1, 5
30148208||1018974||1, 5
24544124||1018974||1, 5
24546480||1018974||1, 5
28046551||1018974||1, 5
24560099||1018974||1, 5
24552411||1018974||1, 5
24544274||1018974||1, 5
24561005||1018974||1, 5
24540517||1018974||4, 5
24560739||1018974||1, 4, 5
31311958||1018974||1, 5
30147801||1018974||4, 5
30138297||1018974||1, 5
24558924||1018974||5
24550999||1018974||4, 5
27420018||1018974||1, 5
30134790||1018974||1, 5
24546145||1018974||1, 5
24558859||1018974||1, 5
24558371||1018974||1, 5
24558058||1018974||1, 5
27143616||1018974||1, 5
30146255||1018974||3, 5
24558456||1018974||1, 5
24551654||1018974||2, 4
30150402||1018974||1, 5
30137106||1018974||3
30150679||1018974||1, 3
30348470||1018974||1, 5
30531903||1018974||1, 5
30137161||1018974||1, 5
30147684||1018974||3, 4
24550627||1018974||1, 5, 4
25177168||1018974||4, 1
29145849||1018974||4, 5
30189496||1018974||1, 2
24552934||1018974||1, 5
24563946||1018974||1, 5
30323293||1018974||1, 5
116287809||1018974||1, 5
24562838||1018974||1, 5
30146454||1018974||1, 5
129517606||1018974||1, 5
24595107||1018974||4, 5
30477463||1018974||4, 5
24558840||1018974||1, 2
24559324||1018974||1, 5
24581457||1018974||1, 5
24585010||1018974||1, 2, 5
30146571||1018974||3, 5
30148251||1018974||1, 5
30545495||1018974||1, 3, 4, 5
24558978||1018974||1, 5
28343118||1018974||1, 5
30149046||1018974||1, 5
24558683||1018974||1, 4, 5
30320989||1018974||1, 5
30347253||1018974||1, 5
118169599||1018974||3, 5
24553193||1018974||1, 5
27994907||1018974||5
30148362||1018974||1, 5
30195034||1018974||1, 5
30260898||1018974||1, 2, 5
24559751||1018974||1, 5
26988344||1018974||1, 5
30146092||1018974||1, 5
30146214||1018974||1, 5
30153892||1018974||4, 5
100017733||1018974||1, 5
116271392||1018974||1, 5
24569345||1018974||1, 5
24589484||1018974||1, 5
26609131||1018974||1, 3, 5
27126568||1018974||1, 5
27322353||1018974||1, 5
30147924||1018974||4, 5
30210058||1018974||1, 5
121310583||1018974||1, 3, 5
122589370||1018974||4, 5
24559159||1018974||1, 5
24590693||1018974||1, 5
25596682||1018974||1, 4, 5
25614036||1018974||1, 5
25748301||1018974||1, 5
26046017||1018974||1, 5
27851007||1018974||1, 5
29785862||1018974||1, 5
30146221||1018974||4, 5
30157325||1018974||1, 5
103018094||1018974||1, 5
106527397||1018974||1, 3, 5
113245250||1018974||1, 5
115654810||1018974||1, 5
122593031||1018974||None
122747169||1018974||1, 5
128110192||1018974||1, 5
24561770||1018974||1, 5
24822397||1018974||4, 1
25107201||1018974||1, 5
26430934||1018974||1, 2, 3, 5
30148143||1018974||3, 4
30149442||1018974||4, 5
30169002||1018974||1, 5
30175521||1018974||1, 5
30268613||1018974||3, 5
30302392||1018974||1, 5
30348873||1018974||3
31199401||1018974||1, 5
104561720||1018974||1, 5
107149392||1018974||1, 5
112668965||1018974||1, 5
115439527||1018974||1, 5
117133557||1018974||1, 5
118323156||1018974||1, 5
119910424||1018974||1, 5
120170910||1018974||1, 5
121703834||1018974||1, 5
121872290||1018974||1, 2, 5
122586495||1018974||1, 5
130415895||1018974||1, 5
130945003||1018974||1, 5
130950672||1018974||4, 5
130957443||1018974||1, 3, 5
24610769||1018974||1, 5
24617849||1018974||4, 1, 5
24722542||1018974||1, 5
25922147||1018974||2, 5
26023137||1018974||1, 5
27079806||1018974||5
27080105||1018974||1, 5
27225127||1018974||4, 5
30149488||1018974||3
30150069||1018974||1, 5
30188213||1018974||5
30212373||1018974||1, 5
30253912||1018974||3, 4
30421386||1018974||1, 5
30480356||1018974||1, 5
100526331||1018974||1, 5
111583847||1018974||1, 5
117189190||1018974||4, 3
117275014||1018974||1, 2
117674736||1018974||1, 5
117730429||1018974||1, 4
118997987||1018974||1, 5
119114759||1018974||1, 3, 5
119405584||1018974||1, 5
120871236||1018974||1, 5
121446994||1018974||1, 5
122586596||1018974||1, 3, 5
122589557||1018974||3, 5
122592176||1018974||1, 5
122601874||1018974||1, 5
123010437||1018974||1, 3, 5
127140258||1018974||1, 5
128066141||1018974||1, 5
130914359||1018974||1, 5
130960671||1018974||1, 5
130978200||1018974||1, 5
131061622||1018974||1, 5
131070188||1018974||1, 5
131459772||1018974||1, 5
103522019||1020572||1, 5
110310160||1020572||1, 5
109627380||1020572||1, 5
109850923||1020572||1, 5
110155919||1020572||1, 5
110274999||1020572||1, 5
110350217||1020572||1, 5
110849312||1020572||1, 5
115504751||1020572||1, 5
111683788||1021931||1, 5
111661756||1021931||1, 5
111672027||1021931||1, 2, 5
111657565||1021931||1, 2, 5
111657996||1021931||1, 5
111658842||1021931||1, 5
111672485||1021931||1, 5
111662303||1021931||3
111732509||1021931||1, 5
111722588||1021931||1, 5
111667406||1021931||1, 5
111666737||1021931||1, 5
111663603||1021931||1, 5
111660090||1021931||1, 5
111684645||1021931||1, 5
111664069||1021931||1, 5
111662030||1021931||1, 2, 3, 4
111681143||1021931||1, 5
111754790||1021931||1, 5
111666988||1021931||1, 5
111730013||1021931||1, 5
111685115||1021931||1, 3, 5
111661083||1021931||1, 5
111732609||1021931||1, 5
116065032||1021931||1, 5
111783054||1021931||1, 5
111659951||1021931||1, 3, 5
111729644||1021931||1, 5
111729725||1021931||1, 5
111732815||1021931||1, 5
111732770||1021931||1, 5
111772222||1021931||1, 2, 5
111729898||1021931||1, 3, 5
111658642||1021931||1, 5
111729742||1021931||2, 5
111664051||1021931||1, 5
111737622||1021931||1, 5
111881675||1021931||1, 3, 5
116099785||1021931||1, 5
111673920||1021931||1, 2, 5
111731441||1021931||1, 5
111732162||1021931||1, 5
111790903||1021931||1, 5
111697295||1021931||1, 5
111733514||1021931||1, 5
111735144||1021931||1, 5
111778171||1021931||1, 5
111778200||1021931||1, 5
111829189||1021931||1, 5, 4
115964978||1021931||1, 5
111769560||1021931||1, 5
111859724||1021931||1, 5, 4
115824811||1021931||1, 5
111729750||1021931||1, 5
111730593||1021931||1, 5
111777509||1021931||1, 2, 5
111811477||1021931||1, 5
111857750||1021931||1, 5
111882087||1021931||1, 3
112647327||1021931||1, 5
113270359||1021931||1, 2, 3, 5
115876220||1021931||2, 5
115902416||1021931||1, 3
116204801||1021931||1, 5
118917417||1021931||1, 5
111729565||1021931||1, 5
111731037||1021931||1, 5
111731229||1021931||1, 5
111734182||1021931||1, 4, 5
111850360||1021931||1, 2, 5
115899589||1021931||1, 5
116525567||1021931||1, 5
117248914||1021931||1, 5
111732921||1021931||1, 5
111734802||1021931||1, 5
111734875||1021931||1, 5
111735325||1021931||5
111921349||1021931||1, 5
111987283||1021931||1, 5
112000915||1021931||1, 5
112001283||1021931||1, 5
112045542||1021931||2, 5
112463061||1021931||1, 5
115226281||1021931||1, 5
115876360||1021931||1, 5
115876638||1021931||1, 5
115877248||1021931||1, 2
116135078||1021931||1, 5
116142316||1021931||3
116195004||1021931||1, 5
116217699||1021931||1, 5
116221469||1021931||1, 4
116240254||1021931||1, 5
116619867||1021931||2, 5
117220984||1021931||1, 5
118093201||1021931||1, 5
15120936||1008||1, 5
17232017||1008||1, 5
16943579||1008||1, 5
21371084||1008||1, 5
100322666||1008||1, 5
16944240||1008||1, 5
19818928||1008||4, 5
22746226||1008||4, 5
17190267||1008||1, 5
16943297||1008||1, 5
16129259||1008||1, 5
15738777||1008||1, 5
16967045||1008||1, 5
17462649||1008||1, 5
15339692||1008||1, 4, 5
130895608||1008||1, 5
101584871||1008||1, 5
18189028||1008||1, 5
16274345||1008||1, 2
22372898||1008||1, 5
100328435||1008||1, 5
18171206||1008||1, 5
19984276||1008||1, 4, 5
100023450||1008||1, 5
27898482||1008||1, 5
18098915||1008||1, 5
21939002||1008||4, 5
23301817||1008||4, 5
17244560||1008||1, 5
23103845||1008||5
19852230||1008||1, 5
21359414||1008||1, 5, 4
23735041||1008||1, 5
26065215||1008||4, 5
29501055||1008||1, 5
29758258||1008||4, 5
30486022||1008||1, 4, 5
21255891||1008||1, 5
25225585||1008||1, 5
100211010||1008||1, 5
130898901||1008||1, 5
16900272||1008||1, 5
18438141||1008||1, 5
21380528||1008||1, 4, 5
22489765||1008||4, 5
28382822||1008||1, 5
30672071||1008||1, 5
100197167||1008||1, 5
21269521||1008||1, 5
21362064||1008||1, 5
21362889||1008||1, 4, 5
23106226||1008||1, 5
25306493||1008||1, 5
27596572||1008||1, 3, 4, 5
27691351||1008||1, 5
31100715||1008||1, 5
100321830||1008||1, 5
107910714||1008||1, 5
129851896||1008||1, 5
130496054||1008||1, 5
130886542||1008||1, 5
130889621||1008||4, 5
130907220||1008||1, 5
17971883||1008||1, 5
18022797||1008||1, 5
18435784||1008||1, 5
18745916||1008||1, 5
19822022||1008||1, 5
19827642||1008||1, 5
19830125||1008||1, 5
21258886||1008||1, 5
21259148||1008||1, 4, 5
21361909||1008||1, 5
21521308||1008||1, 5
30445621||1008||1, 5
31320049||1008||1, 5
123110769||1008||1, 5
126093571||1008||4, 5
130031591||1008||1, 5
130886871||1008||1, 5
130889793||1008||1, 5
130893226||1008||1, 5
130893353||1008||1, 5
130894963||1008||1, 5
130897702||1008||1, 5
130905492||1008||1, 5
130997443||1008||1, 5
107678891||1021174||1, 3
107624988||1021174||1, 5
107621021||1021174||1, 5
107646503||1021174||1, 5
107618911||1021174||1, 5
107650050||1021174||1, 5
107621326||1021174||1, 5
107625510||1021174||5
107620776||1021174||1, 2, 5
107625252||1021174||1, 5
107650174||1021174||1, 5
118550925||1021174||3, 4
107625306||1021174||1, 5
107723749||1021174||5
107648862||1021174||1, 5
107657596||1021174||1, 2, 5
107645296||1021174||1, 5
107680757||1021174||1, 5
107631105||1021174||1, 5
107625645||1021174||1, 5
107626522||1021174||5
107642094||1021174||1, 2, 5
107641140||1021174||1, 5
107814814||1021174||1, 5
107620063||1021174||1, 2, 5
107619277||1021174||1, 3
108799072||1021174||1, 5
109097563||1021174||1, 5
107694276||1021174||3, 5
107620263||1021174||1, 5
110575230||1021174||1, 3
109229964||1021174||1, 5
109349237||1021174||3, 5
110892210||1021174||1, 5
107690053||1021174||1, 5
107713776||1021174||2, 5
108134749||1021174||1, 5
107622882||1021174||1, 5
107696916||1021174||1, 5
107722878||1021174||1, 5
107689063||1021174||1, 5
107932419||1021174||1, 5
107792176||1021174||1, 5
108683898||1021174||1, 5
109214568||1021174||1, 5
117702875||1021174||1, 2, 5
107689366||1021174||1, 5
109218357||1021174||1, 5
111521427||1021174||1, 5
107681730||1021174||1, 5
107715585||1021174||1, 5
107730108||1021174||1, 2, 5
133971745||1021174||1, 5
113132720||1021174||1, 2, 3, 5
113986200||1021174||1, 5
114200922||1021174||1, 5
107818957||1021174||1, 5
113177649||1021174||1, 5
116690292||1021174||1, 5
109087251||1021174||1, 5
107697362||1021174||1, 5
108424973||1021174||1, 5
109021321||1021174||1, 5
112212927||1021174||1, 5
107730716||1021174||1, 5
125892031||1021174||1, 5
111090943||1021174||1, 5
118201095||1021174||1, 2
118551929||1021174||1, 5
118646549||1021174||5
107689076||1021174||1, 5
107772367||1021174||1, 5
110025587||1021174||1, 5
112650272||1021174||1, 5
113317449||1021174||1, 5
112812371||1021174||1, 5
113389352||1021174||1, 2, 5
118549502||1021174||1, 5
118680664||1021174||1, 5
118760902||1021174||1, 5
118938176||1021174||1, 5
110716734||1021174||1, 2, 5
111702812||1021174||1, 5
112198043||1021174||1, 2, 3
112458436||1021174||1, 5
112667563||1021174||5
122868848||1021174||1, 5
125677882||1021174||1, 5
108657899||1021174||1, 5
111907421||1021174||1, 5
113245844||1021174||5
113408554||1021174||1, 5
113602879||1021174||1, 5
118103167||1021174||1, 5
118809967||1021174||1, 2, 5
118868541||1021174||1, 5
118915277||1021174||1, 5
125517347||1021174||1, 5
125530625||1021174||1, 5
125552103||1021174||1, 5
125874184||1021174||5
125874230||1021174||5
107618969||1021174||3, 5
107696979||1021174||1, 5
109423480||1021174||1, 5
112612780||1021174||1, 5
113439123||1021174||1, 5
118539750||1021174||1, 5
